@relation winequality-white-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2

@attribute volatileacidity numeric
@attribute chlorides numeric
@attribute freesulfurdioxide numeric
@attribute totalsulfurdioxide numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.196078,0.106825,0.181185,0.443155,0.229227,0.241935,6
0.107843,0.086053,0.170732,0.359629,0.200308,0.258065,6
0.215686,0.086053,0.020906,0.466357,0.127048,0.306452,6
0.215686,0.083086,0.020906,0.466357,0.127048,0.306452,5
0.098039,0.130564,0.15331,0.303944,0.209948,0.145161,6
0.421569,0.240356,0.017422,0.292343,0.140544,0.129032,5
0.156863,0.115727,0.132404,0.37355,0.128976,0.322581,7
0.529412,0.089021,0.184669,0.331787,0.069211,0.645161,6
0.186275,0.094955,0.209059,0.299304,0.096202,0.322581,6
0.254902,0.097923,0.020906,0.366589,0.071139,0.66129,6
0.176471,0.091988,0.101045,0.306265,0.115481,0.483871,6
0.27451,0.047478,0.087108,0.106729,0.084635,0.516129,6
0.196078,0.080119,0.111498,0.24594,0.155967,0.370968,7
0.22549,0.124629,0.090592,0.366589,0.105842,0.387097,6
0.098039,0.136499,0.156794,0.336427,0.121265,0.177419,5
0.068627,0.106825,0.163763,0.336427,0.094274,0.387097,6
0.04902,0.121662,0.062718,0.160093,0.090418,0.451613,6
0.254902,0.115727,0.017422,0.074246,0.136688,0.596774,5
0.107843,0.089021,0.020906,0.310905,0.136688,0.290323,5
0.166667,0.086053,0.069686,0.213457,0.057644,0.548387,6
0.27451,0.071217,0.069686,0.201856,0.05186,0.516129,6
0.264706,0.086053,0.013937,0.146172,0.059572,0.548387,5
0.22549,0.091988,0.003484,0.046404,0.067284,0.725806,4
0.196078,0.074184,0.10453,0.24826,0.05186,0.741935,6
0.27451,0.065282,0.076655,0.220418,0.048005,0.677419,6
0.107843,0.062315,0.059233,0.238979,0.09813,0.516129,6
0.019608,0.115727,0.101045,0.218097,0.146327,0.274194,6
0.098039,0.525223,0.216028,0.327146,0.142472,0.209677,5
0.166667,0.172107,0.1777,0.392111,0.202236,0.16129,6
0.259804,0.11276,0.181185,0.37587,0.223443,0.177419,5
0.156863,0.106825,0.069686,0.12065,0.094274,0.387097,5
0.166667,0.130564,0.135889,0.468677,0.161751,0.241935,6
0.22549,0.091988,0.027875,0.385151,0.157895,0.548387,4
0.372549,0.121662,0.25784,0.424594,0.202236,0.112903,5
0.264706,0.106825,0.041812,0.366589,0.094274,0.306452,6
0.156863,0.080119,0.094077,0.322506,0.155967,0.306452,6
0.196078,0.11276,0.163763,0.354988,0.215732,0.16129,6
0.078431,0.091988,0.135889,0.324826,0.119337,0.322581,6
0.176471,0.089021,0.125436,0.37819,0.167534,0.274194,6
0.137255,0.127596,0.027875,0.180974,0.09813,0.612903,6
0.098039,0.103858,0.097561,0.273782,0.109697,0.354839,7
0.215686,0.121662,0.132404,0.36891,0.202236,0.258065,7
0.166667,0.050445,0.101045,0.194896,0.086563,0.532258,7
0.196078,0.05638,0.10453,0.2529,0.057644,0.66129,7
0.264706,0.109792,0.069686,0.350348,0.213804,0.225806,5
0.323529,0.118694,0.04878,0.296984,0.113553,0.387097,6
0.127451,0.103858,0.1777,0.361949,0.188741,0.241935,5
0.254902,0.11276,0.170732,0.313225,0.074995,0.693548,6
0.127451,0.118694,0.101045,0.327146,0.157895,0.306452,7
0.284314,0.142433,0.12892,0.276102,0.101986,0.33871,5
0.254902,0.160237,0.12892,0.406032,0.188741,0.193548,6
0.215686,0.109792,0.04878,0.292343,0.109697,0.387097,7
0.421569,0.169139,0.125436,0.361949,0.142472,0.177419,5
0.137255,0.148368,0.090592,0.208817,0.184885,0.322581,6
0.264706,0.124629,0.013937,0.064965,0.140544,0.564516,6
0.176471,0.115727,0.198606,0.334107,0.109697,0.290323,5
0.176471,0.121662,0.205575,0.336427,0.111625,0.290323,6
0.196078,0.091988,0.146341,0.394432,0.148255,0.225806,6
0.323529,0.124629,0.261324,0.429234,0.202236,0.112903,5
0.196078,0.086053,0.083624,0.227378,0.078851,0.580645,7
0.254902,0.11276,0.146341,0.399072,0.223443,0.129032,5
0.117647,0.068249,0.163763,0.329466,0.055716,0.758065,7
0.117647,0.077151,0.12892,0.299304,0.074995,0.596774,7
0.137255,0.11276,0.156794,0.408353,0.119337,0.354839,6
0.147059,0.11276,0.156794,0.412993,0.119337,0.354839,6
0.137255,0.071217,0.160279,0.334107,0.053788,0.758065,7
0.294118,0.074184,0.139373,0.290023,0.078851,0.693548,7
0.098039,0.097923,0.080139,0.236659,0.132832,0.225806,5
0.215686,0.139466,0.146341,0.36891,0.146327,0.33871,6
0.156863,0.097923,0.083624,0.167053,0.159823,0.274194,6
0.166667,0.109792,0.10453,0.290023,0.113553,0.33871,7
0.176471,0.118694,0.125436,0.343387,0.177174,0.145161,6
0.235294,0.074184,0.121951,0.294664,0.094274,0.451613,7
0.196078,0.080119,0.139373,0.259861,0.105842,0.451613,7
0.147059,0.091988,0.080139,0.294664,0.152111,0.241935,6
0.22549,0.148368,0.013937,0.322506,0.215732,0.177419,5
0.117647,0.083086,0.160279,0.25522,0.094274,0.467742,6
0.323529,0.10089,0.090592,0.331787,0.186813,0.225806,5
0.362745,0.062315,0.027875,0.283063,0.065356,0.451613,5
0.387255,0.062315,0.02439,0.283063,0.063428,0.451613,5
0.186275,0.124629,0.017422,0.303944,0.105842,0.403226,7
0.205882,0.074184,0.083624,0.273782,0.109697,0.451613,6
0.186275,0.080119,0.101045,0.24594,0.150183,0.403226,8
0.107843,0.080119,0.041812,0.106729,0.073067,0.564516,7
0.215686,0.507418,0.118467,0.350348,0.127048,0.225806,6
0.156863,0.106825,0.101045,0.225058,0.082707,0.451613,6
0.176471,0.127596,0.111498,0.290023,0.101986,0.290323,6
0.166667,0.118694,0.125436,0.345708,0.181029,0.258065,5
0.196078,0.103858,0.160279,0.352668,0.235011,0.241935,5
0.284314,0.154303,0.034843,0.197216,0.181029,0.435484,6
0.27451,0.083086,0.094077,0.25522,0.071139,0.709677,8
0.156863,0.068249,0.02439,0.199536,0.094274,0.5,6
0.147059,0.11276,0.121951,0.287703,0.206092,0.129032,5
0.127451,0.106825,0.125436,0.287703,0.206092,0.112903,5
0.235294,0.083086,0.055749,0.213457,0.078851,0.596774,7
0.176471,0.124629,0.174216,0.431555,0.109697,0.467742,6
0.156863,0.124629,0.174216,0.419954,0.109697,0.451613,6
0.107843,0.142433,0.108014,0.292343,0.113553,0.258065,6
0.372549,0.222552,0.198606,0.4942,0.235011,0.16129,5
0.176471,0.219585,0.167247,0.37587,0.181029,0.16129,5
0.235294,0.10089,0.069686,0.306265,0.127048,0.387097,6
0.156863,0.106825,0.003484,0.12761,0.080779,0.548387,5
0.27451,0.169139,0.087108,0.276102,0.121265,0.209677,5
0.156863,0.089021,0.163763,0.280742,0.155967,0.483871,8
0.235294,0.115727,0.101045,0.508121,0.165606,0.225806,6
0.22549,0.080119,0.073171,0.208817,0.086563,0.403226,6
0.147059,0.121662,0.114983,0.313225,0.246578,0.129032,5
0.156863,0.091988,0.04878,0.283063,0.12512,0.435484,6
0.205882,0.106825,0.149826,0.412993,0.194525,0.241935,5
0.088235,0.071217,0.15331,0.327146,0.119337,0.467742,6
0.058824,0.053412,0.111498,0.303944,0.121265,0.451613,6
0.088235,0.083086,0.12892,0.287703,0.115481,0.451613,7
0.196078,0.130564,0.080139,0.322506,0.202236,0.193548,5
0.264706,0.109792,0.160279,0.438515,0.127048,0.370968,5
0.25,0.109792,0.163763,0.436195,0.127048,0.370968,5
0.151961,0.11276,0.108014,0.273782,0.074995,0.483871,7
0.196078,0.133531,0.111498,0.417633,0.20802,0.16129,4
0.127451,0.109792,0.229965,0.394432,0.192597,0.387097,6
0.156863,0.121662,0.111498,0.357309,0.188741,0.241935,5
0.156863,0.124629,0.10453,0.364269,0.186813,0.241935,5
0.176471,0.145401,0.146341,0.364269,0.173318,0.16129,5
0.245098,0.154303,0.017422,0.329466,0.113553,0.241935,4
0.02451,0.121662,0.191638,0.317865,0.196453,0.16129,6
0.235294,0.094955,0.111498,0.419954,0.140544,0.322581,5
0.176471,0.172107,0.114983,0.417633,0.221515,0.177419,7
0.156863,0.130564,0.111498,0.290023,0.194525,0.241935,6
0.127451,0.115727,0.236934,0.299304,0.08849,0.548387,7
0.186275,0.062315,0.097561,0.25058,0.094274,0.677419,6
0.186275,0.05638,0.087108,0.199536,0.117409,0.532258,6
0.254902,0.121662,0.041812,0.294664,0.12512,0.354839,5
0.186275,0.127596,0.135889,0.415313,0.084635,0.532258,5
0.196078,0.118694,0.034843,0.178654,0.121265,0.225806,5
0.166667,0.068249,0.156794,0.287703,0.155967,0.677419,7
0.088235,0.127596,0.163763,0.401392,0.167534,0.258065,6
0.196078,0.139466,0.076655,0.280742,0.140544,0.241935,5
0.137255,0.080119,0.125436,0.431555,0.071139,0.725806,6
0.058824,0.11276,0.121951,0.38051,0.103914,0.322581,6
0.156863,0.11276,0.202091,0.468677,0.182957,0.209677,5
0.333333,0.145401,0.111498,0.440835,0.194525,0.209677,6
0.196078,0.086053,0.069686,0.213457,0.078851,0.580645,6
0.235294,0.089021,0.15331,0.327146,0.152111,0.725806,8
0.22549,0.086053,0.055749,0.280742,0.109697,0.419355,6
0.235294,0.11276,0.191638,0.457077,0.186813,0.225806,5
0.196078,0.139466,0.146341,0.445476,0.161751,0.177419,6
0.205882,0.142433,0.160279,0.49884,0.211876,0.16129,6
0.235294,0.071217,0.073171,0.197216,0.074995,0.612903,7
0.235294,0.071217,0.073171,0.197216,0.074995,0.612903,7
0.196078,0.10089,0.216028,0.348028,0.094274,0.322581,5
0.254902,0.145401,0.034843,0.37587,0.115481,0.274194,5
0.166667,0.127596,0.097561,0.361949,0.190669,0.241935,6
0.186275,0.68546,0.205575,0.382831,0.148255,0.225806,5
0.372549,0.127596,0.167247,0.403712,0.100058,0.516129,5
0.27451,0.124629,0.181185,0.445476,0.202236,0.16129,5
0.137255,0.10089,0.066202,0.243619,0.128976,0.435484,7
0.578431,0.833828,0.069686,0.426914,0.21766,0.16129,4
0.196078,0.103858,0.205575,0.4942,0.194525,0.177419,6
0.088235,0.089021,0.111498,0.269142,0.09813,0.451613,7
0.117647,0.10089,0.080139,0.294664,0.123193,0.33871,4
0.27451,0.083086,0.118467,0.438515,0.140544,0.306452,6
0.27451,0.080119,0.118467,0.422274,0.136688,0.290323,5
0.284314,0.080119,0.111498,0.408353,0.140544,0.290323,5
0.205882,0.094955,0.170732,0.50116,0.242722,0.241935,6
0.254902,0.11276,0.163763,0.438515,0.204164,0.241935,5
0.107843,0.038576,0.069686,0.197216,0.078851,0.5,6
0.22549,0.089021,0.209059,0.452436,0.213804,0.241935,5
0.22549,0.097923,0.209059,0.452436,0.215732,0.225806,5
0.313725,0.097923,0.094077,0.436195,0.209948,0.274194,5
0.254902,0.062315,0.059233,0.292343,0.044149,0.951613,7
0.294118,0.097923,0.062718,0.174014,0.107769,0.33871,4
0.245098,0.086053,0.097561,0.234339,0.08849,0.403226,6
0.166667,0.083086,0.055749,0.24594,0.063428,0.741935,6
0.186275,0.068249,0.038328,0.074246,0.113553,0.467742,5
0.22549,0.094955,0.167247,0.484919,0.13476,0.322581,5
0.098039,0.109792,0.191638,0.364269,0.138616,0.516129,6
0.117647,0.121662,0.146341,0.280742,0.220551,0.322581,6
0.382353,0.103858,0.038328,0.206497,0.122229,0.193548,5
0.166667,0.109792,0.170732,0.37819,0.209948,0.241935,5
0.186275,0.077151,0.101045,0.276102,0.086563,0.693548,6
0.22549,0.091988,0.191638,0.473318,0.147291,0.322581,5
0.303922,0.086053,0.12892,0.412993,0.118373,0.451613,6
0.127451,0.086053,0.135889,0.327146,0.119337,0.403226,7
0.333333,0.115727,0.069686,0.491879,0.188741,0.193548,6
0.186275,0.097923,0.111498,0.343387,0.252362,0.177419,5
0.205882,0.097923,0.114983,0.273782,0.127048,0.354839,7
0.205882,0.130564,0.209059,0.392111,0.187777,0.145161,5
0.215686,0.109792,0.045296,0.401392,0.143436,0.387097,5
0.22549,0.068249,0.073171,0.276102,0.08849,0.596774,6
0.245098,0.032641,0.094077,0.185615,0.062464,0.709677,8
0.215686,0.05638,0.073171,0.262181,0.082707,0.467742,7
0.303922,0.094955,0.114983,0.294664,0.099094,0.354839,5
0.156863,0.086053,0.135889,0.243619,0.085599,0.596774,7
0.127451,0.142433,0.059233,0.213457,0.159823,0.225806,5
0.078431,0.10089,0.139373,0.343387,0.143436,0.403226,5
0.245098,0.522255,0.034843,0.415313,0.101986,0.225806,5
0.147059,0.097923,0.080139,0.301624,0.189705,0.387097,6
0.166667,0.103858,0.264808,0.535963,0.181993,0.241935,6
0.196078,0.038576,0.041812,0.092807,0.121265,0.5,7
0.166667,0.127596,0.132404,0.403712,0.209948,0.177419,6
0.294118,0.091988,0.090592,0.422274,0.192597,0.193548,5
0.166667,0.086053,0.045296,0.278422,0.148255,0.258065,6
0.127451,0.035608,0.132404,0.308585,0.097166,0.451613,7
0.303922,0.038576,0.010453,0.023202,0.084635,0.741935,3
0.117647,0.065282,0.066202,0.111369,0.077887,0.483871,6
0.117647,0.062315,0.083624,0.294664,0.117409,0.354839,6
0.176471,0.074184,0.125436,0.331787,0.204164,0.225806,5
0.294118,0.094955,0.076655,0.350348,0.158859,0.322581,5
0.117647,0.038576,0.111498,0.241299,0.087527,0.677419,6
0.127451,0.071217,0.101045,0.566125,0.157895,0.403226,6
0.205882,0.04451,0.188153,0.389791,0.109697,0.564516,6
0.098039,0.118694,0.146341,0.387471,0.167534,0.290323,6
0.215686,0.047478,0.170732,0.385151,0.109697,0.548387,6
0.117647,0.080119,0.264808,0.366589,0.179102,0.354839,6
0.117647,0.086053,0.28223,0.350348,0.223443,0.225806,6
0.196078,0.068249,0.10453,0.227378,0.069211,0.677419,7
0.166667,0.139466,0.149826,0.385151,0.201272,0.241935,5
0.137255,0.124629,0.229965,0.392111,0.235975,0.209677,6
0.058824,0.124629,0.184669,0.294664,0.117409,0.290323,7
0.04902,0.11276,0.181185,0.290023,0.117409,0.290323,7
0.117647,0.121662,0.139373,0.38051,0.168498,0.290323,6
0.156863,0.142433,0.184669,0.552204,0.259109,0.112903,5
0.352941,0.089021,0.125436,0.276102,0.219587,0.354839,6
0.215686,0.097923,0.118467,0.36891,0.153075,0.241935,6
0.186275,0.121662,0.114983,0.292343,0.094274,0.483871,6
0.411765,0.204748,0.275261,0.531323,0.225371,0.193548,5
0.117647,0.05638,0.017422,0.085847,0.089454,0.467742,6
0.029412,0.10089,0.135889,0.241299,0.175246,0.209677,7
0.039216,0.106825,0.094077,0.257541,0.136688,0.290323,7
0.186275,0.089021,0.163763,0.37819,0.245614,0.225806,5
0.186275,0.077151,0.090592,0.266821,0.190669,0.387097,9
0.058824,0.089021,0.055749,0.206497,0.097166,0.483871,6
0.147059,0.127596,0.156794,0.436195,0.222479,0.16129,5
0.137255,0.130564,0.198606,0.392111,0.233083,0.241935,7
0.088235,0.130564,0.142857,0.315545,0.260073,0.129032,8
0.308824,0.097923,0.017422,0.106729,0.081743,0.516129,4
0.205882,0.139466,0.146341,0.473318,0.193561,0.209677,6
0.215686,0.089021,0.101045,0.25522,0.21284,0.209677,6
0.254902,0.091988,0.101045,0.25058,0.21284,0.193548,6
0.254902,0.083086,0.083624,0.24826,0.150183,0.322581,7
0.156863,0.071217,0.090592,0.192575,0.099094,0.467742,7
0.372549,0.109792,0.111498,0.313225,0.141508,0.322581,5
0.235294,0.118694,0.125436,0.38051,0.120301,0.209677,5
0.22549,0.121662,0.121951,0.343387,0.17621,0.16129,5
0.333333,0.133531,0.139373,0.477958,0.192597,0.193548,6
0.156863,0.109792,0.156794,0.334107,0.215732,0.258065,6
0.098039,0.094955,0.097561,0.241299,0.141508,0.225806,6
0.098039,0.080119,0.041812,0.153132,0.072103,0.5,8
0.186275,0.080119,0.146341,0.352668,0.204164,0.145161,6
0.196078,0.115727,0.205575,0.4942,0.157895,0.209677,5
0.303922,0.103858,0.191638,0.489559,0.205128,0.209677,5
0.127451,0.089021,0.15331,0.361949,0.208984,0.290323,7
0.235294,0.068249,0.076655,0.238979,0.153075,0.290323,6
0.22549,0.109792,0.191638,0.454756,0.200308,0.258065,5
0.205882,0.109792,0.184669,0.452436,0.199345,0.258065,6
0.303922,0.109792,0.219512,0.549884,0.202236,0.16129,6
0.215686,0.109792,0.191638,0.457077,0.205128,0.241935,6
0.323529,0.160237,0.052265,0.257541,0.117409,0.193548,6
0.264706,0.136499,0.02439,0.350348,0.133796,0.177419,7
0.176471,0.106825,0.146341,0.364269,0.248506,0.241935,6
0.264706,0.186944,0.146341,0.510441,0.207056,0.403226,6
0.215686,0.091988,0.076655,0.269142,0.130904,0.16129,5
0.098039,0.080119,0.017422,0.157773,0.130904,0.596774,5
0.470588,0.074184,0.087108,0.287703,0.185849,0.177419,5
0.27451,0.035608,0.076655,0.176334,0.048969,0.709677,9
0.563725,0.183976,0.090592,0.470998,0.192597,0.193548,6
0.098039,0.130564,0.111498,0.220418,0.141508,0.225806,5
0.107843,0.11276,0.118467,0.25058,0.142472,0.258065,6
0.127451,0.097923,0.118467,0.366589,0.167534,0.290323,6
0.166667,0.109792,0.076655,0.338747,0.163678,0.354839,6
0.156863,0.065282,0.087108,0.301624,0.06632,0.725806,9
0.078431,0.103858,0.062718,0.187935,0.169462,0.467742,7
0.078431,0.10089,0.066202,0.187935,0.103914,0.483871,7
0.122549,0.151335,0.111498,0.234339,0.177174,0.403226,6
0.088235,0.083086,0.111498,0.352668,0.123193,0.564516,4
0.215686,0.103858,0.111498,0.229698,0.075959,0.774194,8
0.166667,0.077151,0.087108,0.169374,0.064392,0.677419,6
0.333333,0.091988,0.111498,0.229698,0.085599,0.774194,8
0.166667,0.074184,0.097561,0.389791,0.072103,0.629032,8
0.254902,0.074184,0.034843,0.271462,0.101986,0.645161,7
0.245098,0.080119,0.034843,0.271462,0.101986,0.645161,7
0.147059,0.103858,0.114983,0.37123,0.243686,0.129032,7
0.107843,0.080119,0.108014,0.213457,0.116445,0.451613,7
0.127451,0.074184,0.094077,0.2529,0.08849,0.483871,8
0.137255,0.077151,0.209059,0.334107,0.218623,0.209677,5
0.254902,0.050445,0.052265,0.148492,0.096202,0.451613,5
0.117647,0.062315,0.097561,0.222738,0.073067,0.564516,6
0.294118,0.097923,0.195122,0.364269,0.220551,0.225806,5
0.098039,0.080119,0.132404,0.25058,0.121265,0.241935,7
0.254902,0.089021,0.135889,0.329466,0.206092,0.096774,5
0.117647,0.086053,0.097561,0.24826,0.150183,0.370968,7
0.313725,0.097923,0.198606,0.37123,0.221515,0.225806,5
0.137255,0.086053,0.202091,0.324826,0.195489,0.322581,7
0.215686,0.477745,0.202091,0.364269,0.144399,0.225806,5
0.186275,0.062315,0.125436,0.218097,0.104878,0.387097,8
0.166667,0.094955,0.191638,0.401392,0.240794,0.177419,7
0.254902,0.05638,0.108014,0.357309,0.130904,0.306452,6
0.196078,0.059347,0.076655,0.236659,0.055716,0.66129,6
0.245098,0.05638,0.111498,0.357309,0.127048,0.306452,5
0.186275,0.035608,0.083624,0.25058,0.028726,0.725806,6
0.098039,0.097923,0.135889,0.310905,0.248506,0.080645,8
0.196078,0.091988,0.163763,0.38051,0.236939,0.16129,7
0.156863,0.083086,0.121951,0.204176,0.105842,0.33871,6
0.362745,0.210682,0.031359,0.348028,0.163678,0.225806,5
0.176471,0.062315,0.076655,0.269142,0.084635,0.435484,6
0.068627,0.059347,0.027875,0.12761,0.117409,0.33871,5
0.127451,0.083086,0.090592,0.306265,0.113553,0.322581,7
0.27451,0.026706,0.191638,0.25522,0.05186,0.758065,9
0.039216,0.083086,0.055749,0.236659,0.092346,0.629032,8
0.27451,0.091988,0.02439,0.259861,0.157895,0.306452,6
0.176471,0.038576,0.069686,0.269142,0.109697,0.564516,6
0.147059,0.077151,0.125436,0.526682,0.202236,0.290323,6
0.254902,0.04451,0.062718,0.222738,0.067284,0.677419,7
0.176471,0.091988,0.12892,0.38051,0.090418,0.548387,6
0.215686,0.103858,0.111498,0.187935,0.091382,0.483871,7
0.22549,0.109792,0.142857,0.364269,0.132832,0.306452,6
0.176471,0.065282,0.132404,0.243619,0.071139,0.483871,7
0.176471,0.080119,0.125436,0.243619,0.109697,0.225806,5
0.22549,0.083086,0.108014,0.276102,0.048005,0.677419,7
0.107843,0.10089,0.052265,0.134571,0.090418,0.370968,6
0.098039,0.11276,0.174216,0.540603,0.155967,0.403226,6
0.205882,0.103858,0.034843,0.180974,0.100058,0.403226,6
0.176471,0.089021,0.038328,0.134571,0.084635,0.467742,6
0.098039,0.11276,0.174216,0.540603,0.155967,0.403226,6
0.117647,0.127596,0.097561,0.315545,0.146327,0.483871,7
0.205882,0.109792,0.083624,0.241299,0.215732,0.274194,6
0.196078,0.115727,0.212544,0.510441,0.200308,0.145161,5
0.22549,0.11276,0.202091,0.457077,0.152111,0.258065,6
0.127451,0.139466,0.163763,0.348028,0.140544,0.129032,8
0.107843,0.11276,0.02439,0.213457,0.132832,0.5,4
0.186275,0.115727,0.020906,0.146172,0.140544,0.370968,4
0.166667,0.080119,0.097561,0.266821,0.071139,0.677419,8
0.147059,0.133531,0.073171,0.348028,0.208984,0.290323,4
0.156863,0.118694,0.15331,0.482599,0.219587,0.129032,5
0.245098,0.091988,0.076655,0.313225,0.137652,0.306452,5
0.245098,0.097923,0.069686,0.310905,0.137652,0.306452,5
0.254902,0.094955,0.069686,0.315545,0.138616,0.306452,5
0.205882,0.086053,0.031359,0.048724,0.101986,0.193548,5
0.235294,0.121662,0.033101,0.183295,0.144399,0.241935,4
0.205882,0.086053,0.031359,0.048724,0.101986,0.193548,5
0.04902,0.097923,0.118467,0.296984,0.152111,0.370968,7
0.215686,0.083086,0.073171,0.266821,0.092346,0.483871,6
0.156863,0.065282,0.087108,0.227378,0.055716,0.629032,6
0.098039,0.091988,0.062718,0.227378,0.100058,0.354839,7
0.029412,0.142433,0.198606,0.313225,0.163678,0.225806,7
0.235294,0.080119,0.188153,0.334107,0.206092,0.145161,6
0.176471,0.103858,0.233449,0.477958,0.184885,0.322581,6
0.196078,0.103858,0.167247,0.331787,0.121265,0.435484,8
0.186275,0.11276,0.038328,0.211137,0.12512,0.290323,5
0.504902,0.097923,0.083624,0.164733,0.117409,0.209677,5
0.166667,0.142433,0.174216,0.38051,0.121265,0.241935,7
0.166667,0.136499,0.156794,0.394432,0.209948,0.322581,5
0.27451,0.103858,0.139373,0.24594,0.206092,0.16129,5
0.088235,0.023739,0.066202,0.174014,0.111625,0.629032,7
0.176471,0.071217,0.216028,0.512761,0.198381,0.145161,5
0.176471,0.109792,0.271777,0.50116,0.187777,0.322581,6
0.205882,0.083086,0.195122,0.454756,0.151147,0.258065,5
0.196078,0.089021,0.216028,0.519722,0.199345,0.145161,5
0.186275,0.094955,0.205575,0.512761,0.153075,0.145161,5
0.343137,0.115727,0.027875,0.134571,0.094274,0.548387,5
0.264706,0.103858,0.188153,0.545244,0.163678,0.322581,6
0.156863,0.103858,0.12892,0.429234,0.213804,0.258065,7
0.254902,0.074184,0.132404,0.436195,0.149219,0.274194,5
0.186275,0.083086,0.205575,0.470998,0.192597,0.241935,6
0.328431,0.089021,0.087108,0.183295,0.106805,0.322581,7
0.392157,0.062315,0.101045,0.292343,0.063428,0.677419,7
0.098039,0.124629,0.04878,0.283063,0.181029,0.112903,7
0.068627,0.145401,0.090592,0.222738,0.144399,0.354839,7
0.078431,0.089021,0.076655,0.320186,0.123193,0.322581,5
0.166667,0.074184,0.020906,0.174014,0.136688,0.564516,5
0.259804,0.10089,0.045296,0.290023,0.12512,0.241935,5
0.137255,0.077151,0.083624,0.310905,0.181029,0.290323,6
0.088235,0.05638,0.041812,0.208817,0.109697,0.33871,6
0.147059,0.097923,0.12892,0.25058,0.109697,0.322581,5
0.235294,0.097923,0.038328,0.287703,0.128976,0.241935,5
0.147059,0.094955,0.080139,0.162413,0.105842,0.354839,7
0.117647,0.089021,0.080139,0.160093,0.105842,0.354839,7
0.156863,0.121662,0.125436,0.382831,0.215732,0.16129,6
0.333333,0.083086,0.111498,0.213457,0.094274,0.693548,7
0.107843,0.041543,0.073171,0.238979,0.100058,0.580645,6
0.176471,0.074184,0.118467,0.331787,0.194525,0.241935,6
0.147059,0.077151,0.041812,0.213457,0.109697,0.564516,5
0.254902,0.094955,0.142857,0.415313,0.109697,0.258065,6
0.137255,0.089021,0.125436,0.334107,0.236939,0.16129,6
0,0.05638,0.073171,0.194896,0.074995,0.645161,7
0.333333,0.029674,0.055749,0.136891,0.067284,0.548387,7
0.333333,0.023739,0.080139,0.215777,0.044149,0.693548,7
0.186275,0.032641,0.076655,0.234339,0.05186,0.741935,7
